,Sentences_from,Sentences_to,Translated_sentences,BLEU
610,"Na tę uroczystość przybył wraz z rodziną, przyjaciółmi oraz Richardem Kielem, z którym zagrał w filmach ""The Spy Who Loved Me"" oraz ""Moonraker"".","Attending the ceremony were family, friends, and Richard Kiel, with whom he had acted in ""The Spy Who Loved Me"" and ""Moonraker"".","he came to this ceremony with his family, friends and richard kiel, with whom he starred in the films &quot;the spy who loved me&quot; and &quot;moonraker&quot;.",0.347
611,W okresie II wojny światowej pałac został zniszczony wraz z innymi budynkami uniwersyteckimi – ucierpiał zarówno w czasie obrony Warszawy w 1939 i w czasie powstania warszawskiego.,During World War II the Kazimierz Palace was destroyed along with other Warsaw University buildings; it suffered during both the 1939 defense of Warsaw and the 1944 Warsaw Uprising.,"during world war ii, the palace was destroyed along with other university buildings - it suffered both during the defense of warsaw in 1939 and during the warsaw uprising.",0.45
612,"1821)* 1886 – Leopold von Ranke, niemiecki historyk (ur.","1809)*1886 – Leopold von Ranke, German historian and academic (b.","1821) * 1886 - leopold von ranke, german historian (b.",0.411
613,"Ustawa o zniesieniu niewolnictwa z 1833, zniosła niewolnictwo w imperium brytyjskim z dniem 1 sierpnia 1834 (z wyjątkiem Wyspy Świętej Heleny, Cejlonu i terytoriów administrowanych przez Brytyjską Kompanię Wschodnioindyjską, chociaż te wyjątki zostały niedługo później uchylone).","The Slavery Abolition Act passed in 1833 abolished slavery in the British Empire on 1 August 1834 (with the exception of St. Helena, Ceylon and the territories administered by the East India Company, though these exclusions were later repealed).","the slavery abolition act of 1833 abolished slavery in the british empire on august 1, 1834 (except saint helena, ceylon and the territories administered by the british east india company, although these exceptions were abolished shortly thereafter).",0.463
614,"W 1861 opublikował kolejną drugą część tego traktatu, ""La Clef des Grandes Mystères"" (""The Key to the Great Mysteries"", ""Klucz do Wielkich Tajemnic"").","The following year, in 1861, he published a sequel to ""Dogme et Ritual"", ""La Clef des Grands Mystères"" (""The Key to the Great Mysteries"").","in 1861 he published another second part of this treatise, &quot;la clef des grandes mystères&quot; (&quot;the key to the great mysteries&quot;).",0.216
615,Obydwa małżeństwa zakończyły się z powodu przedkładania przez Kinga życia zawodowego nad życie rodzinne (250 występów rocznie).,Both marriages ended because of the heavy demands made on the marriage by King's 250 performances a year.,both marriages ended because king preferred his professional life to his family life (250 performances a year).,0.269
616,"Boston Celtics zakończyli sezon z bilansem 66-16 i trafili w pierwszej rundzie na Atlanta Hawks, których pokonali 4-3.",The Celtics had defeated the #8 seeded Atlanta Hawks 4-3 and then defeated the #4 seeded Cleveland Cavaliers 4-3 as well.,"the boston celtics finished the season 66-16 and struck the atlanta hawks in the first round, defeating them 4-3.",0.0
617,"Przedsiębiorstwo nabyło również niemieckie motoryzacyjne przedsiębiorstwo wyrobów z gumy i plastiku Phoenix AG w roku 2004, jak i firmę motoryzacyjno-elektroniczną Motorola w roku 2006.","The company also purchased German automotive rubber and plastics company Phoenix AG in 2004, and the automotive electronics unit of Motorola in 2006.",the company also acquired the german automotive rubber and plastic company phoenix ag in 2004 and the automotive and electronics company motorola in 2006.,0.501
618,"Na każde 100 kobiet przypada 103,2 mężczyzn.",For every 100 females there were 103.2 males.,"for every 100 females, there are 103.2 males.",0.595
619,"18 listopada pierwsza grupa zwiadowców, wykonując tajną misję Military Assistance Command, Vietnam – Studies and Observations Group (SOG), wkroczyła do Laosu.","On 18 November 1965, the first mission was launched ""across the fence"" and into Laos by the Military Assistance Command, Vietnam Studies and Observations Group (SOG).","on november 18, the first group of scouts, carrying out the secret military assistance command, vietnam - studies and observations group (sog) mission, entered laos.",0.366
620,"Został odesłany do domu w Filadelfii, gdzie zmarł w trzy miesiące później.","He was ordered home to Philadelphia, and died three months later.","he was sent home to philadelphia, where he died three months later.",0.345
621,"Oficjalnie otwarcie nastąpiło 2 czerwca 1952, kiedy to ówczesna czternastoletnia księżna, a obecnie królowa Królestwa Niderlandów, Beatrix, została mianowana na burmistrza Madurodam.Super Video Graphics Array (skróty: ""Super VGA"" lub ""SVGA"") – po pojawieniu się kart graficznych VGA producenci tworzyli klony, które były zgodne z VGA.Rigpa (skt.","==Organization==On 2 July 1952, the then teenaged princess Beatrix was appointed mayor of Madurodam, after which she was given a tour of her town.Super Video Graphics Array or Ultra Video Graphics Array, almost always abbreviated to Super VGA, Ultra VGA or just SVGA or UVGA is a broad term that covers a wide range of computer display standards.In Dzogchen rigpa (; Skt.","it officially opened on june 2, 1952, when the then fourteen-year-old duchess, and now queen of the kingdom of the netherlands, beatrix, was appointed mayor of madurodam. super video graphics array (abbreviations: &quot;super vga&quot; or &quot;svga&quot;) - after the arrival of vga graphics cards manufacturers created clones that were compatible with vga.rigpa (skt.",0.12
622,"Wrócił do Key West w 1832 roku z zamiarem rozwoju produkcji soli na wyspie, ale zmarł w tym samym roku w wieku 51 lat.",He returned to Key West in 1832 with the intention of developing salt manufacturing on the island but died the same year at the young age of 51.,"he returned to key west in 1832 with the intention of developing salt production on the island, but died that same year at the age of 51.",0.697
623,"1932)** The Rev, amerykański perkusista, członek zespołu Avenged Sevenfold (ur.","1923)*2009 – The Rev, American drummer and songwriter (Avenged Sevenfold, Pinkly Smooth, and Suburban Legends) (b.","1932) ** the rev, american drummer, member of the band avenged sevenfold (b.",0.189
624,"Na kontynencie australijskim wymarł około 600 lat temu, a obecnie żyje tylko na Tasmanii.","It became extinct on the mainland some 600 years ago, and is now found only in Tasmania.","it died out on the australian continent some 600 years ago, and now lives only in tasmania.",0.329
625,"ISBN 0-19-516824-0.12 koncertów w ciągu 14 dni, które dał w czasie swojego australijskiego tournée w wieku ponad 70 lat.","ISBN 0-19-516824-0.Rebroff still performed 12 shows in 14 days when he was well into his seventies, such as on an Australian tour.","isbn 0-19-516824-0.12 concerts in 14 days, which he gave during his australian tour at the age of 70.",0.0
626,": Big Surf w Tempe, Wet 'n' Wild Phoenix i Oasis Water Park w Phoenix, a także Golfland Sunsplash w Mesa.","Some of the notable parks include Big Surf in Tempe, Wet 'n' Wild Phoenix in Phoenix, Golfland Sunsplash in Mesa, and the Oasis Water Park at the Arizona Grand Resort – formerly known as Pointe South Mountain Resort – in Phoenix.",": big surf w tempe, wet 'n' wild phoenix i oasis water park w phoenix, a także golfland sunsplash w mesa.",0.139
627,AUTOEXEC.BAT w systemie Windows NT często może być odnaleziony w głównym katalogu partycji systemowej.,"The AUTOEXEC.BAT file may often be found on Windows NT, in the root directory of the boot drive.",autoexec.bat on windows nt can often be found in the root of the system partition.,0.0
628,W czerwcu 2007 zaczęto sprzedawać piątą generację Sable w USA.,The new 2008 Sable went on sale in late July 2007.,"in june 2007, the fifth generation of sable was sold in the us.",0.0
629,"2012 – nowy, mały robot serii KR AGILUS jest uruchomiony.",2012 – The new small robot series KR AGILUS is launched.,2012 - the new small robot of the kr agilus series is launched.,0.306
630,"Urząd Miasta, Starostwo Powiatowe, Policja, Dom Kultury, Galeria ""Zielona"", trzy szkoły średnie i jedna podstawowa.","It is a representative alley of Busko-Zdrój, where one can find the City Office, Starostwo Powiatowe, Police, Green Gallery, three secondary schools, and one primary school.","city hall, poviat starosty, police, cultural center, &quot;zielona&quot; gallery, three secondary schools and one elementary school.",0.197
631,"W tym samym roku Fender rozpoczął pracę nad SERIES II John Mayer.* ""What is grey literature?Obecnie paszporty wewnętrzne są w użyciu m.in.Uczęszczał do Christian Frenger High School w Chicago.","In August 2006, Fender started manufacturing SERIES II John Mayer Stratocasters.What is gray literature?The text in the passports is in Russian.Ness attended Christian Fenger High School in Chicago.","that same year, fender began work on series ii john mayer. * &quot;what is gray literature? currently, internal passports are in use, including he attended christian frenger high school in chicago.",0.196
632,"W kwietniu 2006 roku ogłoszono, że wersja angielska ukaże się na świecie w Austrii, Szwajcarii, Polsce i Hiszpanii poprzez Sony BMG.","In April 2006 it was announced that the English version of her song would be released across the globe in Austria, Switzerland, Poland, Turkey and Spain by Paparizou's own record company Sony BMG.","in april 2006, it was announced that the english version would be released worldwide in austria, switzerland, poland and spain via sony bmg.",0.417
633,""" były nagrywane od lipca 1955 do lipca 1958.",""" were recorded between July 1955 and July 1958.",&quot;were recorded from july 1955 to july 1958.,0.0
634,* 16–18 września — Tokyo Game Show ma miejsce w Makuhari Messe.,"*September 16–18, 2005 — Tokyo Game Show takes place at Makuhari Messe.",* september 16-18 - the tokyo game show takes place at the makuhari messe.,0.483
635,"Zespół zagrał ""secret show"" w Manhattan Center Grand Ballroom w Nowym Jorku 4 listopada 2009, z kolegami z wytwórni Civil Twilight.","The band played a ""secret show"" at the Manhattan Center Grand Ballroom in New York City on November 4, 2009, with label mates Civil Twilight.","the band played a &quot;secret show&quot; at the manhattan center grand ballroom in new york on november 4, 2009, with their label mates civil twilight.",0.654
636,"Nominations Including Music of the Year* 2006 Golden Joystick Awards - Best Game Soundtrack Nomination* 2006 IGN Best Original Score Winner* 2006 MTV Video Music Awards - Best Video Game Score Nomination* 2007 3 G.A.N.G.Przez kolejne 20 lat córka nie utrzymywała żadnego kontaktu z ojcem.Fluorek manganu(III), MnF3 – nieorganiczny związek chemiczny, sól kwasu fluorowodorowego i manganu trójwartościowego.Tela – miasto w północnym Hondurasie, w departamencie Atlántida.Wędrowny, zimuje w południowej i południowo-wschodniej Azji oraz w Indonezji.Dean Cundey (ur.Mahmutlar - miasto w Turcji w prowincji Alanya, na Riwierze Tureckiej, nad Morzem Śródziemnym.== Biografia ==Tamera urodziła się w Gelnhausen w Niemczech.== Historia ==Klub powstał w 1923 roku.Był oskarżony o malwersacje finansowe.Disney Legends - nagroda, przyznawana od 1987, ufundowana przez The Walt Disney Company, którą otrzymują ludzie szczególnie zasłużeni dla wytwórni Disney.","Winner Best Music for Cinematic/Cut Scene* 2005 PSE2 Editor's Choice ""GOLD"" - ""Freedom Fighters Soundtrack CD""* 2004 Billboard Awards Best Music Nomination 2004* 2004 IGN - Best Soundtrack Nomination* 2004 3 G.A.N.G.Sharon eventually married Osbourne and had no contact with her father for 20 years.Manganese(III) fluoride (also known as Manganese trifluoride) is the inorganic compound with the formula MnF3.Tela is a town in Honduras on the northern Caribbean coast.It is strongly migratory, wintering south to southeast Asia and Indonesia.Dean Raymond Cundey, A.S.C.Mahmutlar is a town in the Turkish province Antalya, 10 km east of Alanya.==Personal life==Mowry was born in Gelnhausen in then-West Germany.The club was formed on 30 June 1923.That December, President A.N.R.Established in 1987, the Disney Legends program recognizes people who have made an extraordinary and integral contribution to The Walt Disney Company.","nominations including music of the year * 2006 golden joystick awards - best game soundtrack nomination * 2006 ign best original score winner * 2006 mtv video music awards - best video game score nomination * 2007 3 gang the daughter had no contact with her father for the next 20 years. manganese (iii) fluoride, mnf3 - an inorganic chemical compound, a salt of hydrofluoric acid and trivalent manganese. tela - a city in northern honduras, in the department of atlántida. migratory, winters in south and southeast asia and indonesia. dean cundey (born mahmutlar) - a city in turkey in the province of alanya, on the turkish riviera, on the mediterranean sea. == biography == tamera was born in gelnhausen, germany. == history == the club was founded in 1923 and was accused of financial embezzlement disney legends - award , awarded since 1987, funded by the walt disney company, and received by people of particular merit for the disney label.",0.12
